680   
1 -0.34 88.2 13.609
1 -0.03 96.2 13.616
1 -2.22 83.1 13.622
1 -1.54 109.8 13.608
1 -1.44 113.1 13.613
1 -0.92 83.4 13.621
1 -1.79 91.8 13.601
1 0.77 87.1 13.603
1 0.00 82 13.611
1 -1.25 85.3 13.594
1 0.51 112.2 13.599
1 -1.03 85.6 13.59
1 1.30 87.3 13.596
1 1.29 93.4 13.601
1 -0.29 79.5 13.621
1 0.43 100.6 13.608
1 -2.05 79.6 13.608
1 -0.41 87.6 13.608
1 0.81 88.2 13.6
1 0.01 120.2 13.618
1 -0.20 105 13.619
1 -0.08 114.7 13.613
1 -0.59 86.2 13.591
1 -0.83 91.5 13.608
1 0.47 83.2 13.614
1 -1.04 84.1 13.598
1 -0.65 101.6 13.598
1 -0.03 82.6 13.607
1 -0.80 124.8 13.616
1 0.24 79.5 13.604
1 -0.64 79.4 13.611
1 -0.71 120.4 13.607
1 -1.76 87.8 13.593
1 0.20 93.4 13.609
1 -0.33 112.7 13.611
1 -0.27 122.6 13.611
1 -1.50 83.4 13.613
1 0.83 119.1 13.624
1 0.51 85.5 13.601
1 -1.66 89.7 13.597
1 -0.95 94.7 13.588
1 -1.28 85 13.592
1 -0.34 93.4 13.604
1 -0.37 84.3 13.594
1 -0.48 86.7 13.586
1 -0.62 80.4 13.607
1 -0.95 86.8 13.587
1 -0.71 121.8 13.595
1 0.90 100.5 13.619
1 -0.04 119.9 13.61
1 -1.06 91.9 13.61
1 -0.66 91.9 13.614
1 -0.47 88.5 13.603
1 -0.66 111.3 13.607
1 -0.82 98.9 13.612
1 0.68 119.4 13.61
1 -0.88 87.3 13.605
1 -0.05 84.4 13.604
1 0.28 93.5 13.601
1 0.71 114.5 13.612
1 -1.48 95.6 13.603
1 -1.87 84.7 13.608
1 -0.31 82.7 13.605
1 -0.14 87.9 13.623
1 0.35 93.1 13.618
1 -0.60 87 13.603
1 0.18 99.1 13.6
1 -0.42 85.7 13.589
1 -0.91 122.4 13.601
1 -1.08 106.4 13.604
1 -0.25 115.2 13.618
1 -0.03 123.5 13.601
1 -0.33 83.7 13.608
1 -0.67 92.6 13.609
1 -0.30 84.2 13.604
1 -0.05 116.7 13.604
1 -0.02 92.5 13.618
1 -0.74 91.4 13.603
1 -1.05 80.2 13.613
1 -1.33 92.7 13.602
1 -0.64 103.6 13.61
1 0.19 82.6 13.611
1 0.00 123.1 13.598
1 -1.04 88.1 13.617
1 -1.60 98.8 13.605
1 -0.18 97.4 13.619
1 0.36 131.3 13.608
1 -1.28 83.3 13.608
1 -1.39 83.3 13.602
1 -1.54 82.5 13.62
1 -1.54 82.6 13.607
1 -1.00 95.3 13.587
1 0.73 83 13.603
1 -1.47 103.7 13.611
1 0.20 82.4 13.624
1 -0.19 80.4 13.6
1 0.07 111.7 13.608
1 -1.56 82.5 13.608
1 -1.75 82.5 13.599
1 -1.68 82.5 13.612
1 -1.35 83.2 13.611
1 -1.40 82.5 13.602
1 -1.72 81.7 13.617
1 0.95 83.6 13.606
1 -0.71 116.3 13.599
1 -1.12 108.5 13.595
1 -0.01 79.8 13.603
1 0.44 80.3 13.606
1 -0.54 93.6 13.603
1 0.62 107.4 13.591
1 -1.05 103.8 13.607
1 0.13 80.7 13.602
1 1.49 81.7 13.61
1 0.89 80.2 13.601
1 -1.49 80.3 13.607
1 0.16 110.4 13.604
1 -0.19 104.5 13.616
1 -0.39 111.5 13.609
1 -0.71 115 13.608
1 -0.84 134 13.609
1 -0.91 82.6 13.603
1 -0.53 83.9 13.607
1 -1.77 81.1 13.621
1 -1.38 85.7 13.604
1 -1.28 85.6 13.604
1 -0.56 108.7 13.604
1 -1.31 85.8 13.591
1 -3.00 94 13.601
1 -0.46 82.1 13.618
1 0.07 82.3 13.609
1 -2.58 94.3 13.603
1 -0.10 103.1 13.6
1 0.01 118.6 13.621
1 0.38 103.8 13.604
1 2.59 103.8 13.618
1 -0.62 89.8 13.614
1 0.21 100.8 13.607
1 0.88 120.1 13.613
1 1.52 83.2 13.605
1 1.03 94.2 13.597
1 -1.31 98.2 13.616
1 1.94 84.7 13.595
1 1.23 114.1 13.61
1 -2.87 105.6 13.611
1 -0.60 103.9 13.609
1 0.36 79.5 13.619
1 -0.45 97 13.618
1 -0.51 81.8 13.615
1 0.45 117.7 13.606
1 0.02 82.3 13.609
1 0.45 83.7 13.61
1 0.62 99.3 13.612
1 -0.06 101.4 13.607
1 -0.77 94.2 13.606
1 2.99 113.6 13.609
1 0.27 94.3 13.604
1 0.23 119.3 13.619
1 -0.57 104.9 13.612
1 -0.00 83.3 13.619
1 0.49 84.1 13.602
1 0.09 115.8 13.612
1 -0.19 121.1 13.608
1 0.08 99.1 13.596
1 -0.81 101.2 13.617
1 -1.08 114.5 13.617
1 -1.22 121.2 13.602
1 0.35 120.8 13.604
1 -3.76 119.6 13.608
1 0.42 79.5 13.6
1 -0.71 97.5 13.611
1 -0.79 113.6 13.618
1 0.98 81.9 13.619
1 0.08 110.3 13.612
1 0.93 81.9 13.598
1 -0.67 117.9 13.603
1 -2.21 83.1 13.607
1 -0.37 99.8 13.618
1 -0.39 96.6 13.61
1 -1.33 115.9 13.614
1 0.23 107.5 13.598
1 -0.17 89.6 13.594
1 -0.34 97.5 13.607
1 1.08 97.9 13.614
1 0.39 117.7 13.613
1 0.80 84.5 13.599
1 -0.67 91.7 13.61
1 -1.90 115.1 13.609
1 -1.91 86.1 13.584
1 -2.26 97.6 13.611
1 1.45 82 13.611
1 -0.21 82.4 13.601
1 -0.22 94.2 13.595
1 -0.41 107 13.599
1 0.16 117.3 13.607
1 2.16 100.1 13.604
1 0.06 110.9 13.609
1 -0.22 88.7 13.608
1 -0.87 121.4 13.603
1 -0.33 108.4 13.611
1 0.21 118.6 13.617
1 -0.04 121.3 13.608
1 -0.12 83.6 13.611
1 -0.19 82.3 13.614
1 0.62 94.5 13.605
1 -0.08 102.2 13.604
1 0.61 110.6 13.616
1 -1.11 102.4 13.603
1 0.17 114.8 13.619
1 2.72 118.6 13.612
1 -0.00 84.9 13.593
1 -0.95 95.8 13.595
1 0.04 108.5 13.599
1 0.68 89 13.617
1 -0.13 92 13.609
1 2.29 83.5 13.61
1 -0.49 93.6 13.608
1 0.78 81.9 13.602
1 0.74 93.6 13.6
1 -0.19 114.4 13.613
1 1.06 81.1 13.62
1 0.23 83.5 13.608
1 -0.16 99.6 13.613
1 -1.05 103.4 13.605
1 -1.57 82.2 13.618
1 -1.76 104.8 13.617
1 0.18 79.8 13.619
1 -0.34 84.2 13.6
1 -1.75 79.9 13.614
1 -0.67 83 13.611
1 -0.30 92.1 13.608
1 -1.58 114.4 13.612
1 -2.23 118.5 13.605
1 0.41 119.3 13.614
1 0.20 103.5 13.606
1 1.06 89 13.601
1 1.21 94.3 13.596
1 0.62 105.6 13.604
1 1.94 82.5 13.6
1 -0.88 103.7 13.61
1 -0.06 110.9 13.61
1 -0.38 112.9 13.598
1 -0.41 84.4 13.604
1 -0.08 79 13.615
1 0.41 83.5 13.606
1 -1.05 98.6 13.607
1 -1.20 101.6 13.603
1 0.14 81.6 13.605
1 0.39 87.3 13.596
1 -0.26 108.9 13.605
1 -0.69 121.5 13.6
1 0.90 112.6 13.609
1 -0.92 91.3 13.604
1 -0.16 100 13.606
1 -0.90 79.9 13.617
1 -0.97 90.4 13.6
1 -1.06 93.1 13.61
1 -2.38 91 13.607
1 -0.91 99.4 13.607
1 -0.45 80.9 13.602
1 -1.16 84.2 13.611
1 -0.02 82.6 13.605
1 -1.02 86.1 13.587
1 -1.05 102 13.613
1 -0.72 122 13.61
1 -1.10 83.2 13.604
1 -0.61 90.5 13.604
1 -1.34 90.3 13.607
1 0.18 84.4 13.606
1 0.04 110.1 13.617
1 -1.63 85.7 13.6
1 -2.08 93.8 13.592
1 -0.55 94.4 13.603
1 -2.23 84.6 13.6
1 -0.02 88.4 13.621
1 -0.61 80.8 13.605
1 -0.92 84 13.602
1 0.12 90.7 13.61
1 0.32 94.8 13.598
1 0.76 97.6 13.612
1 -0.16 96.9 13.602
1 -0.16 108.7 13.597
1 0.19 100 13.607
1 -0.55 89.5 13.601
1 2.13 84.2 13.598
1 0.78 87.1 13.598
1 -0.13 80.6 13.601
1 -0.92 87.8 13.621
1 -0.34 91.9 13.604
1 -1.07 95.7 13.612
1 -0.53 117.3 13.608
1 -0.30 90.4 13.607
1 -0.88 103.3 13.6
1 2.14 112.8 13.602
1 -0.82 80.5 13.594
1 0.04 83.6 13.612
1 -1.84 87.3 13.61
1 -0.61 95.1 13.6
1 -0.89 99.5 13.599
1 -1.98 113.9 13.611
1 1.37 119.3 13.62
1 -0.11 109.6 13.611
1 -1.06 103.9 13.602
1 -0.22 118.9 13.606
1 0.18 113.4 13.611
1 0.90 120.3 13.608
1 -0.66 81.9 13.618
1 -0.68 91.9 13.605
1 -0.75 92.5 13.615
1 -0.77 91.3 13.605
1 -3.13 90.5 13.595
1 -0.90 92.9 13.599
1 -0.84 91.9 13.604
1 -0.54 96.9 13.604
1 -0.03 84.1 13.618
1 -0.33 106.8 13.6
1 -1.21 83.2 13.606
1 -0.75 99.2 13.607
1 1.24 80.5 13.605
1 -0.92 95.5 13.589
1 -0.71 110.9 13.607
1 -0.89 110.5 13.613
1 -0.98 110.3 13.617
1 -1.53 109.8 13.609
1 -0.22 119.3 13.604
1 0.27 86.5 13.592
1 0.19 95.5 13.605
1 0.21 91.2 13.599
1 -0.37 106.5 13.598
1 0.32 90.2 13.601
1 -1.08 100.9 13.619
1 -0.18 117.3 13.608
1 -0.27 114.9 13.614
1 -0.65 101.7 13.611
1 -0.55 81.8 13.61
1 -0.08 91.3 13.609
1 0.17 93 13.603
1 -0.28 123.5 13.608
1 0.08 79.6 13.599
1 -0.52 86.7 13.591
1 0.48 83.3 13.604
1 0.48 83.3 13.604
1 0.41 97.2 13.609
1 0.10 84.9 13.589
1 0.48 83.3 13.604
1 0.51 106.5 13.596
1 0.10 84.9 13.589
1 -0.42 93.2 13.604
1 -0.49 98.5 13.603
1 -0.46 87.8 13.598
1 -0.15 98.8 13.61
1 -0.06 96.8 13.612
1 0.02 91.1 13.604
1 0.05 95 13.612
1 -0.28 93.8 13.61
1 0.45 81.4 13.603
1 0.33 85.1 13.598
1 0.13 94.7 13.608
1 0.41 86.8 13.593
1 0.13 91.2 13.6
1 0.25 83.6 13.619
1 0.21 91.2 13.599
1 -0.03 91 13.613
1 -0.35 117.6 13.599
1 -0.21 81 13.603
1 -0.48 107.4 13.598
1 -0.68 82 13.61
1 0.31 85.4 13.597
1 -1.08 100.9 13.619
1 0.05 82.1 13.618
1 0.16 97.8 13.61
1 -0.61 99.3 13.612
1 -0.47 104 13.598
1 -0.11 103.7 13.599
1 0.16 97.6 13.605
1 0.31 88.2 13.619
1 -0.58 88.2 13.618
1 -0.03 113 13.607
1 -0.27 114.9 13.614
1 0.04 114.8 13.611
1 0.04 117 13.612
1 -0.56 119.4 13.619
1 0.29 118.8 13.615
1 -0.43 94.5 13.599
1 -0.77 97.5 13.623
1 -0.38 84 13.598
1 -0.55 81.8 13.61
1 0.03 113.4 13.611
1 -0.66 82.6 13.604
1 -0.61 87.8 13.602
1 0.03 113.9 13.612
1 0.16 117.3 13.605
1 0.01 90.1 13.601
1 0.00 81.7 13.612
1 -0.19 108.4 13.614
1 -0.07 79.5 13.606
1 -0.08 91.3 13.609
1 0.02 87.3 13.604
1 0.15 103.5 13.598
1 0.10 101.9 13.606
1 -0.45 80.5 13.601
1 0.25 102.6 13.608
1 -0.28 123.5 13.608
1 -0.42 90.7 13.602
1 0.47 82.2 13.603
1 -0.47 99.1 13.601
1 0.47 82.2 13.603
1 0.51 106.5 13.596
1 0.10 84.9 13.589
1 0.30 104.2 13.603
1 0.08 83.9 13.612
1 -0.06 84.4 13.6
1 -0.46 87.7 13.605
1 0.35 90.7 13.601
1 0.05 95.8 13.594
1 -0.18 107.8 13.594
1 0.12 90.6 13.598
1 0.04 80.2 13.616
1 0.13 99.4 13.605
1 0.03 101.7 13.6
1 0.13 111.4 13.617
1 -0.07 91.5 13.6
1 0.04 104.6 13.61
