362
1 -0.626886 2177.802 -0.338138
1 -2.6496 2177.960 -0.339695
1 -2.63625 2183.006 0.826412
1 -0.62176 2177.469 -0.368911
1 -3.54444 2174.268 -0.145802
1 -3.0031 2176.813 1.48479
1 -3.17121 2176.765 1.70408
1 -2.7556 2175.271 1.55041
1 -1.07387 2178.524 0.11951
1 -3.72206 2176.014 1.76806
1 -2.99592 2172.439 1.68624
1 -2.52806 2175.121 1.31627
1 -3.48351 2175.438 1.02967
1 -3.87303 2176.125 1.79435
1 -2.71741 2178.222 1.20791
1 -3.2049 2177.319 1.69416
1 -1.32919 2174.630 -0.157003
1 -3.28732 2174.408 1.70338
1 -2.60974 2174.355 1.83833
1 -1.1052 2176.210 -0.591381
1 -2.80832 2181.998 0.326099
1 -3.67239 2175.621 1.31569
1 -2.5845 2175.071 1.31272
1 -2.73575 2176.492 1.48188
1 -2.61774 2173.910 1.83959
1 -2.92858 2174.978 1.77969
1 -1.25917 2174.631 -0.157049
1 -1.23919 2174.630 -0.15701
1 -1.31919 2174.630 -0.15701
1 -3.42419 2174.372 1.31209
1 -3.21247 2173.100 1.20917
1 -2.99794 2181.200 0.240361
1 -2.94145 2179.684 0.409871
1 -1.71731 2177.747 0.691718
1 -1.62853 2183.096 0.50507
1 -0.031489 2181.047 -0.408109
1 0.159397 2174.371 0.275399
1 0.974583 2177.150 0.328662
1 -1.79564 2177.737 0.588925
1 0.327875 2176.964 0.192816
1 -2.20046 2171.015 1.41476
1 -1.69262 2182.491 1.02654
1 -1.50538 2182.468 1.04686
1 -3.15836 2183.074 1.62732
1 -1.8474 2182.613 1.02491
1 -1.72775 2177.854 0.730296
1 0.577835 2172.084 -2.18459
1 -1.71015 2177.969 0.66539
1 0.232238 2175.877 0.106073
1 -0.0377029 2178.623 0.321127
1 -2.99395 2178.425 1.32662
1 -1.1461 2180.332 0.330421
1 -0.420664 2177.792 0.109346
1 0.377465 2175.984 0.0606073
1 -1.64328 2177.626 0.722956
1 -1.69282 2179.093 0.511996
1 3.1051 2183.838 -2.98043
1 -0.707504 2173.646 0.160687
1 -0.251016 2180.291 0.276408
1 -0.182309 2180.948 0.321389
1 -0.316028 2180.913 0.244116
1 -2.32088 2180.522 1.22817
1 -2.08835 2177.240 0.695534
1 0.911963 2185.372 -2.72938
1 -2.08018 2184.861 0.841473
1 0.0859624 2176.422 0.239767
1 0.111847 2184.978 -1.03331
1 -2.90272 2178.024 1.25064
1 -0.591588 2175.397 0.171056
1 -0.519873 2173.224 0.107288
1 -0.696291 2180.875 0.419063
1 -1.71355 2181.325 0.173996
1 -0.590634 2180.929 0.360951
1 -0.200805 2173.338 0.431159
1 -0.51593 2176.564 0.173498
1 -0.690489 2176.714 0.993369
1 0.896015 2182.609 -2.06385
1 0.382445 2177.565 0.267097
1 -1.0155 2181.335 0.283146
1 -0.280776 2175.582 0.361515
1 2.19156 2173.077 -0.694555
1 -0.125194 2170.923 0.416369
1 -1.6387 2177.574 0.788482
1 -0.00237029 2171.944 0.320441
1 0.00524183 2177.057 0.0701808
1 -0.498343 2176.043 0.173283
1 -0.682252 2178.889 0.206858
1 -2.1121 2177.539 0.635394
1 -0.201593 2180.692 0.30867
1 -1.70873 2178.055 0.711165
1 -1.90689 2182.307 1.05629
1 -3.17611 2175.031 1.3048
1 -2.97874 2183.960 1.32345
1 0.506842 2177.421 0.144778
1 -2.56619 2182.629 0.953461
1 -0.861011 2180.272 -0.764626
1 0.120114 2180.422 -0.800991
1 0.0382016 2183.105 0.090321
1 -0.999828 2183.083 0.0924867
1 -1.01724 2183.140 0.115107
1 -0.731666 2180.270 -0.653633
1 -1.36665 2180.505 -0.752709
1 -1.16119 2181.050 0.138396
1 -0.868375 2178.921 0.0293696
1 -1.59886 2178.755 -0.41381
1 -1.84374 2171.704 1.16374
1 -1.17039 2180.408 -0.639823
1 -0.689391 2182.943 0.0621942
1 -0.80609 2183.292 0.0469069
1 2.26436 2179.217 -2.0287
1 2.67613 2181.096 -1.8316
1 0.556003 2181.089 1.28776
1 3.80686 2171.782 -2.26312
1 2.0788 2181.699 -1.97761
1 2.43397 2179.655 -1.96724
1 -3.03931 2181.985 1.33489
1 -1.77968 2183.286 0.00331349
1 -3.80593 2185.109 0.476634
1 -5.05089 2184.108 0.572452
1 -1.96769 2183.055 0.0256732
1 -2.9852 2185.001 0.451928
1 0.0132105 2173.111 -0.517704
1 -0.308468 2172.880 -0.485521
1 0.184483 2172.734 -1.13253
1 -2.61797 2179.061 1.53718
1 -1.84848 2179.671 1.75315
1 0.219587 2181.310 -1.2733
1 -1.06188 2177.373 1.83893
1 -1.8424 2178.629 2.17883
1 -0.399452 2180.955 -1.2817
1 0.17518 2175.054 1.07573
1 -2.14483 2173.629 1.80452
1 0.114704 2181.271 -1.26519
1 -4.13282 2179.631 1.36165
1 -1.79916 2179.778 -0.753836
1 -2.36685 2174.131 0.936803
1 -0.949421 2180.918 1.02787
1 -1.75509 2181.104 1.11339
1 -1.83576 2177.855 2.21415
1 -1.54383 2181.048 -1.28838
1 -1.78091 2181.031 -1.24999
1 -0.617277 2174.299 -0.93827
1 -1.68342 2179.399 2.11396
